nominal_head_form,nominal_head_upos,nominal_head_deprel,head_is_plural,modifier_is_plural,nominal_head_ī,nominal_head_consonant_ending,modifier_consonant_ending,head_frequency,modifier_frequency,modifier_form,modifier_upos,modifier_deprel,distance,position,np_depth,num_dependents_head,num_dependents_modifier,has_anchor_dependent,modifier_is_propn,ezafe_label,relative_position_in_sent,head_feats,modifier_feats,source_file,nmod_count,amod_count,ezafe_like_lemma_between
dānišn,NOUN,obl,0,0,0,1,1,274,33,čihrag,ADJ,amod,0,2,4,4,0,0,0,0,0.25,True,False,DD-K35-01_mptf.conllu,0,1,0
baxšišnīh,NOUN,conj,0,0,0,1,1,5,520,menišn,NOUN,nmod,1,1,3,1,3,0,0,1,0.0,True,True,DD-K35-01_mptf.conllu,1,0,0
menišn,NOUN,nmod,0,0,0,1,1,518,1864,weh,ADJ,amod,0,2,2,3,0,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,1,1,0
menišn,NOUN,nmod,0,0,0,1,1,518,93,mānsr,NOUN,nmod,0,1,2,3,1,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,1,1,0
mānsr,NOUN,nmod,0,0,0,1,1,93,4,wizārišnīg,ADJ,amod,0,1,1,1,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,0,1,0
nigēzišn,NOUN,conj,0,0,0,1,1,15,2158,dēn,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,True,False,DD-K35-01_mptf.conllu,1,0,0
nimāyišn,NOUN,nsubj,0,0,0,1,1,63,444,rōšntar,ADJ,amod,0,2,2,2,0,0,0,0,0.5,True,False,DD-K35-01_mptf.conllu,1,1,0
nimāyišn,NOUN,nsubj,0,0,0,1,1,63,33,warzišn,NOUN,nmod,2,1,2,2,3,0,0,1,0.5,True,True,DD-K35-01_mptf.conllu,1,1,0
warzišn,NOUN,nmod,0,0,0,1,1,30,140,dēnīg,ADJ,amod,0,2,1,3,0,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,0,1,0
nimūdārīh,NOUN,nmod,0,0,0,1,1,31,172,mādayān,ADJ,amod,0,2,2,4,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,1,0
nimūdārīh,NOUN,nmod,0,0,0,1,1,31,140,āsnxrad,NOUN,nmod,0,1,2,4,1,0,0,1,0.0,False,False,DD-K35-01_mptf.conllu,1,1,0
tag,NOUN,root,0,1,0,1,1,9,60,pēšēnīgān,NOUN,nmod,2,1,3,4,5,0,0,1,0.0,True,False,DD-K35-01_mptf.conllu,1,0,0
pēšēnīgān,NOUN,nmod,1,0,0,1,1,43,23,hufraward,ADJ,amod,1,2,2,5,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,2,0
pēšēnīgān,NOUN,nmod,1,0,0,1,1,43,60,pēšēnīg,ADJ,amod,0,2,2,5,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,2,0
pēšēnīgān,NOUN,nmod,1,1,0,1,1,43,55,pēšōbāyān,NOUN,nmod,0,1,2,5,1,0,0,1,0.0,False,False,DD-K35-01_mptf.conllu,1,2,0
pēšēnīgān,NOUN,nmod,1,1,0,1,1,43,117,pōryōtkēšān,NOUN,appos,2,1,2,5,2,0,0,1,0.0,False,False,DD-K35-01_mptf.conllu,1,2,0
pōryōtkēšān,NOUN,appos,1,0,0,1,1,101,460,meh,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,0,1,0
nibēgān,NOUN,nsubj,1,1,0,1,1,54,4718,awēšān,PRON,nmod,0,2,2,3,1,1,0,1,0.25,False,False,DD-K35-01_mptf.conllu,2,0,0
nibēgān,NOUN,nsubj,1,0,0,1,1,54,2,čimnimāyišnīh,NOUN,nmod,1,1,2,3,2,1,0,1,0.25,False,True,DD-K35-01_mptf.conllu,2,0,0
zofrīh,NOUN,obl,0,0,0,1,1,8,2,bārīksaxwanīh,NOUN,nmod,0,1,1,2,0,0,0,0,0.375,False,False,DD-K35-01_mptf.conllu,1,0,0
padēxīh,NOUN,obl,0,0,0,1,1,30,310,saxwan,NOUN,nmod,0,1,2,4,1,0,0,1,0.625,False,False,DD-K35-01_mptf.conllu,1,0,0
gumān,NOUN,nsubj,0,0,0,1,1,33,174,škeft,ADJ,amod,0,2,2,2,0,0,0,0,0.75,False,False,DD-K35-01_mptf.conllu,1,1,0
gumān,NOUN,nsubj,0,0,0,1,1,33,1,kamāgāhdān,ADJ,nmod,0,1,2,2,1,0,0,1,0.75,False,False,DD-K35-01_mptf.conllu,1,1,0
čim,NOUN,obl,0,0,0,1,0,374,3,pursišnīhā,NOUN,nmod,1,1,2,2,2,0,0,1,0.875,False,False,DD-K35-01_mptf.conllu,1,0,0
rāh,NOUN,nsubj,0,0,0,1,1,587,96,nazdīktar,ADJ,amod,0,2,2,2,0,0,0,0,0.5,False,False,DD-K35-01_mptf.conllu,1,1,0
rāh,NOUN,nsubj,0,0,0,1,1,587,6,wēzišn,NOUN,nmod,2,1,2,2,2,0,0,0,0.5,False,True,DD-K35-01_mptf.conllu,1,1,0
wēzišn,NOUN,nmod,0,0,0,1,1,6,465,rāst,ADJ,amod,0,2,1,2,0,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,0,1,0
wizīr,NOUN,obl,0,0,0,1,0,331,55,pēšōbāy,NOUN,nmod,1,1,3,2,3,0,0,1,1.0,False,False,DD-K35-01_mptf.conllu,1,0,0
pēšōbāy,NOUN,nmod,0,0,0,0,1,53,97,frazānag,ADJ,amod,0,2,2,3,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,1,0
pēšōbāy,NOUN,nmod,0,0,0,0,1,53,2158,dēn,NOUN,nmod,0,1,2,3,1,0,0,1,0.0,False,False,DD-K35-01_mptf.conllu,1,1,0
dānišn,NOUN,obj,0,0,0,1,1,274,2910,=um,PRON,nmod,0,2,2,3,0,0,0,0,0.6666666666666666,True,False,DD-K35-01_mptf.conllu,1,0,0
ēwēnag,NOUN,obj,0,1,0,1,1,782,153,ǰawāhirān,NOUN,nmod,0,2,1,1,0,0,0,0,0.5,False,False,DD-K35-01_mptf.conllu,1,0,0
sūd,NOUN,nsubj,0,0,0,1,1,327,230,wuzurg,ADJ,amod,0,2,1,2,0,0,0,0,1.0,False,False,DD-K35-01_mptf.conllu,0,2,0
sūd,NOUN,nsubj,0,0,0,1,1,327,2375,xwēš,PRON,amod,0,1,1,2,0,0,0,0,1.0,False,False,DD-K35-01_mptf.conllu,0,2,0
paymōgīh,NOUN,root,0,1,0,1,1,4,34,xwēšīgān,NOUN,nmod,5,2,3,7,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,2,0,0
paymōgīh,NOUN,root,0,0,0,1,1,4,62,druyistīh,NOUN,nmod,4,2,3,7,2,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,2,0,0
wišōyēnīdārīh,NOUN,conj,0,0,0,1,1,1,915,druz,NOUN,nmod,0,2,1,2,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
kām,NOUN,advcl,0,1,0,1,1,335,787,ašmāh,PRON,nmod,0,2,2,2,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
kunišn,NOUN,conj,0,0,0,1,1,980,2910,man,PRON,nmod,0,1,1,2,0,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,1,0,0
āfrīn,NOUN,advcl,0,0,0,1,1,115,186,nōg,ADJ,amod,2,2,4,3,1,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,0,1,0
āfrīn,NOUN,advcl,0,0,0,1,1,115,16587,ān,PRON,appos,0,1,4,3,1,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,0,1,0
ān,PRON,appos,0,0,0,1,1,1928,770,xwad,PRON,nmod,1,1,3,1,3,0,0,1,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
xwad,PRON,nmod,0,1,0,1,1,737,787,=tān,PRON,nmod,0,2,2,3,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
paččēn,NOUN,nsubj:outer,0,0,0,1,1,46,369,pursišn,NOUN,nmod,0,1,3,2,2,0,0,1,0.0,False,True,DD-K35-01_mptf.conllu,1,0,0
mard,NOUN,obj,0,0,0,1,0,2067,2060,ahlaw,ADJ,amod,0,1,2,1,1,0,0,1,0.2,False,False,DD-K35-01_mptf.conllu,0,1,0
ātaxš,NOUN,conj,0,0,0,1,1,1442,3242,ohrmazd,PROPN,nmod,0,1,2,1,1,0,1,1,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
dahišn,NOUN,obl,0,0,0,1,1,636,127,mēnōyīg,ADJ,amod,0,1,3,3,0,0,0,0,1.0,True,False,DD-K35-01_mptf.conllu,0,1,0
ān,PRON,conj,0,0,0,1,1,1928,168,gētīyīg,ADJ,amod,0,1,2,3,1,0,0,1,0.0,False,False,DD-K35-01_mptf.conllu,0,1,0
wizēngarīh,NOUN,conj,0,0,0,1,1,2,465,rāst,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,0,1,0
mehīh,NOUN,nsubj,0,1,0,1,1,75,1175,dāmān,NOUN,nmod,0,2,2,2,0,0,0,0,0.6666666666666666,False,False,DD-K35-01_mptf.conllu,1,0,0
hunar,NOUN,nsubj,0,0,0,1,1,134,199,rāstīh,NOUN,nmod,0,1,1,2,0,0,0,0,0.5,False,False,DD-K35-01_mptf.conllu,1,0,0
abzār,NOUN,root,0,0,0,1,1,315,1864,weh,ADJ,amod,0,2,4,7,0,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,0,1,0
spās,NOUN,nsubj,0,0,0,1,1,83,22,kāmišngarīh,NOUN,nmod,1,1,2,2,1,0,0,0,1.0,False,False,DD-K35-01_mptf.conllu,1,0,0
kāmišngarīh,NOUN,nmod,0,0,0,1,1,20,1407,yazad,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
paydāgīh,NOUN,nsubj,0,0,0,1,1,358,199,rāstīh,NOUN,nmod,0,2,1,1,0,0,0,0,0.3333333333333333,False,False,DD-K35-01_mptf.conllu,1,0,0
sūd,NOUN,nsubj,0,0,0,1,1,327,18258,=š,PRON,nmod,0,2,1,1,0,0,0,0,0.6666666666666666,False,False,DD-K35-01_mptf.conllu,1,0,0
kāmišngarīh,NOUN,conj,0,0,0,1,1,20,1006,dādār,NOUN,nmod,0,1,2,3,1,0,0,1,0.0,False,True,DD-K35-01_mptf.conllu,1,0,0
kāmišngarīh,NOUN,root,0,0,0,1,1,20,24,abāyišn,NOUN,nmod,1,1,4,4,3,0,0,1,0.0,False,True,DD-K35-01_mptf.conllu,1,0,0
abāyišn,NOUN,nmod,0,0,0,1,1,6,1006,dādār,NOUN,nmod,0,1,2,3,1,0,0,1,0.0,True,True,DD-K35-01_mptf.conllu,1,0,0
zēn,NOUN,nsubj,0,0,0,1,1,32,18258,=š,PRON,nmod,0,2,1,1,0,0,0,0,0.3333333333333333,False,False,DD-K35-01_mptf.conllu,1,0,0
kām,NOUN,nmod,0,0,0,1,1,335,1006,dādār,NOUN,nmod,0,1,2,1,1,0,0,1,0.0,False,True,DD-K35-01_mptf.conllu,1,0,0
rawāgīh,NOUN,nsubj,0,0,0,1,1,137,335,kām,NOUN,nmod,1,2,3,2,1,0,0,0,0.6666666666666666,False,False,DD-K35-01_mptf.conllu,1,0,0
mehmānīh,NOUN,nsubj,0,1,0,1,1,95,4718,=š,PRON,nmod,0,2,1,1,0,0,0,0,1.0,False,False,DD-K35-01_mptf.conllu,1,0,0
mardān,NOUN,nsubj,1,1,0,1,1,2067,50,ašōwān,ADJ,amod,0,1,2,1,1,0,0,1,0.2,False,False,DD-K35-01_mptf.conllu,0,1,0
frawahr,NOUN,obl,0,0,0,1,1,313,244,abēzag,ADJ,amod,0,2,2,3,1,1,0,1,0.4,False,False,DD-K35-01_mptf.conllu,0,1,0
spāh,NOUN,obj,0,1,0,1,1,89,1407,yazadān,NOUN,nmod,0,2,3,3,1,1,0,1,0.8,False,False,DD-K35-01_mptf.conllu,1,0,0
xwadāyīh,NOUN,conj,0,0,0,1,0,638,1550,mēnōy,NOUN,nmod,0,2,2,2,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,2,0,0
xwadāyīh,NOUN,conj,0,0,0,1,1,638,3242,ohrmazd,PROPN,nmod,0,1,2,2,1,0,1,1,0.0,False,False,DD-K35-01_mptf.conllu,2,0,0
paymōgīh,NOUN,obl,0,0,0,1,0,4,168,gētīyī,ADJ,amod,0,2,4,3,0,0,0,0,1.0,False,False,DD-K35-01_mptf.conllu,0,1,0
hambandīh,NOUN,conj,0,0,0,1,1,7,2253,tan,NOUN,nmod,0,1,3,2,2,0,0,1,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
abzārōmandīh,NOUN,nsubj,0,1,0,1,1,3,4718,=šān,PRON,nmod,0,2,1,2,0,0,0,0,0.3333333333333333,False,False,DD-K35-01_mptf.conllu,1,1,0
abzārōmandīh,NOUN,nsubj,0,0,0,1,1,3,172,mādayān,ADJ,amod,0,1,1,2,0,0,0,0,0.3333333333333333,False,False,DD-K35-01_mptf.conllu,1,1,0
abargīrišnīh,NOUN,obl,0,0,0,1,1,8,16,xradīg,ADJ,amod,0,2,2,4,1,1,0,1,1.0,True,False,DD-K35-01_mptf.conllu,1,1,0
abargīrišnīh,NOUN,obl,0,0,0,1,1,8,113,humat,NOUN,nmod,0,1,2,4,3,1,0,1,1.0,True,False,DD-K35-01_mptf.conllu,1,1,0
arawāgīh,NOUN,conj,0,0,0,1,1,4,43,dušmat,NOUN,nmod,0,1,2,1,3,0,0,1,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
handāxtār,NOUN,nsubj,0,1,0,1,1,5,4718,=šān,PRON,nmod,0,2,1,1,0,0,0,0,0.16666666666666666,True,False,DD-K35-01_mptf.conllu,1,0,0
xwadāy,NOUN,obj,0,0,0,0,1,494,168,gētīyīg,ADJ,amod,0,2,2,2,0,0,0,0,0.3333333333333333,False,False,DD-K35-01_mptf.conllu,1,1,0
xwadāy,NOUN,obj,0,0,0,0,1,494,3242,ohrmazd,PROPN,nmod,0,1,2,2,1,0,1,1,0.3333333333333333,False,False,DD-K35-01_mptf.conllu,1,1,0
dēn,NOUN,obj,0,0,0,1,1,2149,244,abēzag,ADJ,amod,0,2,2,2,1,1,0,1,0.5,False,False,DD-K35-01_mptf.conllu,0,1,0
dādār,NOUN,obj,0,0,0,1,1,998,1864,weh,ADJ,amod,0,1,2,2,1,0,0,1,0.6666666666666666,True,False,DD-K35-01_mptf.conllu,0,2,0
dādār,NOUN,obj,0,0,0,1,1,998,244,abēzag,ADJ,amod,1,1,2,2,1,0,0,1,0.6666666666666666,True,False,DD-K35-01_mptf.conllu,0,2,0
rawāgdahišnīh,NOUN,nmod,0,0,0,1,1,12,93,mānsr,NOUN,nmod,4,1,4,2,3,0,0,1,0.0,True,False,DD-K35-01_mptf.conllu,1,0,0
mānsr,NOUN,nmod,0,0,0,1,1,93,1864,weh,ADJ,amod,2,2,3,3,1,1,0,0,0.0,False,False,DD-K35-01_mptf.conllu,0,1,0
rasišn,NOUN,nmod,0,0,0,1,1,166,2,ristāxēzēnišnīh,NOUN,nmod,2,1,3,1,4,0,0,1,0.0,True,True,DD-K35-01_mptf.conllu,1,0,0
ristāxēzēnišnīh,NOUN,nmod,0,0,0,1,1,2,1864,weh,ADJ,amod,0,2,2,4,0,1,0,0,0.0,True,False,DD-K35-01_mptf.conllu,0,1,0
hamayārīh,NOUN,conj,0,0,0,1,1,28,167,rasišn,NOUN,nmod,5,2,5,4,1,0,0,0,0.0,False,True,DD-K35-01_mptf.conllu,2,0,0
spās,NOUN,conj,0,0,0,1,1,83,34,xwēšīg,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,0,1,0
dām,NOUN,obl,0,0,0,1,0,1172,1135,gētī,NOUN,amod,0,2,1,3,0,0,0,0,1.0,False,False,DD-K35-01_mptf.conllu,0,1,0
mardān,NOUN,conj,1,1,0,1,1,2067,55,pāšomān,NOUN,nmod,0,2,5,4,1,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,1,0
mardān,NOUN,conj,1,1,0,1,1,2067,50,ašōwān,ADJ,amod,0,1,5,4,1,0,0,1,0.0,False,False,DD-K35-01_mptf.conllu,1,1,0
bun,NOUN,acl:relcl,0,0,0,1,1,959,640,dahišn,NOUN,nmod,2,1,2,5,1,0,0,1,0.0,False,True,DD-K35-01_mptf.conllu,1,0,0
mard,NOUN,root,0,0,0,1,1,2067,244,abēzag,ADJ,amod,0,2,2,5,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,0,1,0
mard,NOUN,root,0,0,0,1,1,2067,245,gayōmard,PROPN,appos,0,1,2,5,0,0,1,0,0.0,False,False,DD-K35-01_mptf.conllu,0,1,0
dahišn,NOUN,obj,0,1,0,1,1,636,1407,yazadān,NOUN,nmod,1,2,2,3,1,1,0,1,0.25,True,False,DD-K35-01_mptf.conllu,1,0,0
frazāmišn,NOUN,obl,0,0,0,1,1,15,180,abdom,ADJ,amod,0,2,2,4,0,0,0,0,0.75,True,False,DD-K35-01_mptf.conllu,1,1,0
frazāmišn,NOUN,obl,0,0,0,1,1,15,1175,dām,NOUN,nmod,1,1,2,4,2,0,0,1,0.75,True,False,DD-K35-01_mptf.conllu,1,1,0
dām,NOUN,nmod,0,0,0,1,1,1172,168,gētīyīg,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,0,1,0
wehīhwarzišn,NOUN,obl,0,0,0,1,1,1,38,āwādag,NOUN,nmod,3,1,7,2,3,0,0,1,1.0,False,True,DD-K35-01_mptf.conllu,1,0,0
zahag,NOUN,nmod,0,0,0,1,0,96,18258,ōy,PRON,nmod,0,2,2,2,1,1,0,1,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
āwādag,NOUN,nmod,0,0,0,1,1,38,102,zahag,NOUN,nmod,0,2,6,3,2,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,2,0,0
āwādag,NOUN,nmod,0,0,0,1,1,38,51,hōšang,PROPN,nmod,4,1,6,3,7,0,1,1,0.0,True,False,DD-K35-01_mptf.conllu,2,0,0
frēstagān,NOUN,conj:nmod,1,0,0,1,1,16,2158,dēn,NOUN,nmod,0,1,3,3,1,0,0,1,0.0,True,False,DD-K35-01_mptf.conllu,2,0,0
frēstagān,NOUN,conj:nmod,1,0,0,1,1,16,1747,zardušt,PROPN,nmod,2,1,3,3,3,0,1,0,0.0,True,False,DD-K35-01_mptf.conllu,2,0,0
frašegirdkirdārān,NOUN,conj:nmod,1,0,0,1,1,18,235,sōšāns,PROPN,nmod,1,1,4,2,4,0,1,1,0.0,True,False,DD-K35-01_mptf.conllu,1,0,0
sōšāns,PROPN,nmod,0,0,0,1,1,234,8,rōšnčašm,PROPN,amod,0,1,3,4,1,0,1,0,0.0,False,False,DD-K35-01_mptf.conllu,0,1,0
nērōg,NOUN,nmod,0,0,0,1,0,339,1550,mēnōy,NOUN,nmod,0,2,2,3,1,1,0,1,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
yaštār,NOUN,conj,0,1,0,1,1,29,1407,yazadān,NOUN,nmod,6,2,4,3,0,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,1,1,0
yaštār,NOUN,conj,0,0,0,1,1,29,6,wirāst,ADJ,amod,0,2,4,3,2,0,0,0,0.0,True,True,DD-K35-01_mptf.conllu,1,1,0
kirbīhā,NOUN,nmod,1,0,0,0,0,204,1135,gētī,NOUN,nmod,0,2,2,1,1,0,0,1,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
gētīyīgkārīh,NOUN,nmod,0,1,0,1,0,3,204,kirbīhā,NOUN,nmod,0,2,3,3,1,1,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
agārēnīdār,NOUN,conj,0,0,0,1,1,4,915,druz,NOUN,nmod,5,2,4,3,0,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,2,0,0
agārēnīdār,NOUN,conj,0,0,0,1,1,4,3,gētīyīgkārīh,NOUN,nmod,0,2,4,3,3,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,2,0,0
dēn,NOUN,nmod,0,0,0,1,1,2149,244,abēzag,ADJ,amod,0,1,5,2,1,0,0,1,0.0,False,False,DD-K35-01_mptf.conllu,0,1,0
spurrwehīh,NOUN,nsubj,0,0,0,1,0,4,126,spennāgmēnōy,PROPN,nmod,0,1,3,5,1,0,1,1,1.0,False,False,DD-K35-01_mptf.conllu,1,0,0
awehīh,NOUN,conj,0,0,0,1,0,4,569,gannāmēnōy,PROPN,nmod,0,1,2,2,1,0,1,1,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
ōšpaydāgīh,NOUN,conj,0,0,0,1,1,1,915,druz,NOUN,nmod,2,1,2,2,1,0,0,1,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
pērōzīhfrazāmīh,NOUN,conj,0,0,0,1,1,2,1006,dādār,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,True,DD-K35-01_mptf.conllu,1,0,0
akanāragrawišnīh,NOUN,conj,0,0,0,1,0,2,2,dāmānīhā,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,True,False,DD-K35-01_mptf.conllu,1,0,0
burdār,NOUN,conj,0,0,0,1,1,16,147,mahist,ADJ,amod,0,2,6,3,0,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,1,1,0
wehīh,NOUN,obl,0,0,0,1,1,396,245,gayōmard,PROPN,nmod,0,2,4,6,1,1,1,1,0.5,False,False,DD-K35-01_mptf.conllu,1,0,0
zāyišn,NOUN,nsubj,0,0,0,1,1,145,1747,zardušt,PROPN,nmod,0,2,2,2,1,1,1,1,1.0,True,False,DD-K35-01_mptf.conllu,1,0,0
wehīh,NOUN,conj,0,0,0,1,1,396,235,sōšāns,PROPN,nmod,0,2,2,4,1,1,1,1,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
zardušt,PROPN,nmod,0,0,0,1,1,1746,1747,zardušt,PROPN,nmod,0,2,1,1,1,0,1,0,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
humat,NOUN,nmod,0,0,0,1,1,109,113,humat,NOUN,nmod,0,2,2,3,3,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
dām,NOUN,nmod,0,0,0,1,1,1172,1175,dām,NOUN,nmod,0,2,1,2,2,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
dēn,NOUN,nmod,0,0,0,1,1,2149,2158,dēn,NOUN,nmod,0,2,1,2,2,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
tankirdār,NOUN,root,0,0,0,1,1,5,2,frašegar,NOUN,appos,0,1,8,3,1,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,0,0,0
frašegar,NOUN,appos,0,0,0,1,1,2,235,sōšāns,PROPN,appos,0,1,7,1,1,0,1,0,0.0,False,False,DD-K35-01_mptf.conllu,0,0,0
stāyišnīh,NOUN,nmod,0,1,0,1,1,12,1338,dēwān,NOUN,nmod,0,2,2,4,1,1,0,1,0.0,True,False,DD-K35-01_mptf.conllu,1,0,0
kōxšišnīh,NOUN,conj:nmod,0,1,0,1,1,9,1407,yazadān,NOUN,nmod,0,2,1,2,0,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,1,0,0
agdēnīh,NOUN,conj,0,0,0,1,1,46,269,sardag,NOUN,nmod,0,1,2,2,2,0,0,1,0.0,False,True,DD-K35-01_mptf.conllu,1,0,0
ānāftār,NOUN,acl:relcl,0,0,0,1,1,3,1249,gēhān,NOUN,nmod,0,2,5,6,1,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,2,0,0
bowandagrawāgīh,NOUN,nmod,0,0,0,1,1,10,2,yazadānstāyišnīh,NOUN,nmod,0,1,3,3,1,0,0,1,0.0,False,True,DD-K35-01_mptf.conllu,1,0,0
spurrrawāgīh,NOUN,conj:nmod,0,0,0,1,1,2,2158,dēn,NOUN,nmod,2,1,2,2,3,0,0,1,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
dēn,NOUN,nmod,0,0,0,1,1,2149,244,abēzag,ADJ,amod,0,2,1,3,0,1,0,0,0.0,False,False,DD-K35-01_mptf.conllu,0,1,0
frašegirdfrazāmēnīdār,NOUN,conj,0,0,0,1,1,2,10,bowandagrawāgīh,NOUN,nmod,6,2,4,2,3,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,1,0,0
kunišn,NOUN,obl,0,0,0,1,1,980,55,pāšom,ADJ,amod,0,2,3,4,1,1,0,1,0.5,True,False,DD-K35-01_mptf.conllu,1,1,0
kunišn,NOUN,obl,0,0,0,1,1,980,6,anāhōgēnīd,NOUN,nmod,0,1,3,4,2,1,0,1,0.5,True,True,DD-K35-01_mptf.conllu,1,1,0
anāhōgēnīd,NOUN,nmod,0,0,0,1,1,1,63,brādarōd,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,True,False,DD-K35-01_mptf.conllu,1,0,0
xwaršēd,NOUN,nsubj,0,0,0,1,1,420,36,arwandasp,ADJ,amod,0,1,5,5,1,0,0,1,1.0,False,False,DD-K35-01_mptf.conllu,0,1,0
spōzišn,NOUN,conj,0,0,0,1,1,3,10,frāšm,NOUN,nmod,0,1,4,2,1,0,0,0,0.0,True,False,DD-K35-01_mptf.conllu,1,0,0
frāšm,NOUN,nmod,0,0,0,1,1,2,2,rōšnēnišn,NOUN,nmod,0,1,3,1,2,0,0,1,0.0,False,True,DD-K35-01_mptf.conllu,1,0,0
rōšnēnišn,NOUN,nmod,0,0,0,1,1,2,1249,gēhān,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,True,False,DD-K35-01_mptf.conllu,1,0,0
tazišn,NOUN,xcomp,0,1,0,1,1,33,986,rōzān,NOUN,nmod,0,1,2,1,2,0,0,1,0.0,True,False,DD-K35-01_mptf.conllu,1,0,0
frazāmišn,NOUN,obl,0,0,0,1,1,15,243,frašegird,NOUN,nmod,0,1,2,3,1,0,0,1,0.25,True,False,DD-K35-01_mptf.conllu,1,0,0
dēn,NOUN,obl,0,1,0,1,1,2149,595,mazdēsnān,NOUN,nmod,0,1,2,2,1,0,0,1,0.5,False,False,DD-K35-01_mptf.conllu,1,0,0
rōšnīh,NOUN,obl,0,0,0,1,1,368,460,meh,ADJ,amod,0,2,1,2,0,1,0,0,0.75,False,False,DD-K35-01_mptf.conllu,0,1,0
mardān,NOUN,nsubj,1,1,0,1,1,2067,50,ašōwān,ADJ,amod,0,1,2,2,1,0,0,1,1.0,False,False,DD-K35-01_mptf.conllu,0,1,0
mard,NOUN,nsubj:pass,0,0,0,1,0,2067,50,ašō,ADJ,amod,0,1,2,1,1,0,0,1,0.0,False,False,DD-K35-01_mptf.conllu,0,1,0
rawāggarīh,NOUN,obl,0,0,0,1,1,5,335,kām,NOUN,nmod,1,1,2,2,2,0,0,1,1.0,False,False,DD-K35-01_mptf.conllu,1,0,0
kām,NOUN,nmod,0,0,0,1,1,335,18258,=š,PRON,nmod,0,2,1,2,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
kām,NOUN,acl:relcl,0,0,0,1,1,335,18258,=š,PRON,nmod,0,2,4,3,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
kām,NOUN,acl:relcl,0,1,0,1,1,335,610,=mān,PRON,nmod,0,2,1,2,0,0,0,0,0.0,False,False,DD-K35-01_mptf.conllu,1,0,0
